transaction_amount,transaction_time,customer_age,distance_from_home,previous_fraud_history,merchant_risk_score,num_transactions_last_24hrs,account_type,region,transaction_method,fraud_label
288.18,6,38,2.27,0,0.97,3,Savings,South,Online,0
256.47,15,27,0.72,0,0.85,3,Savings,Central,ATM,0
45.76,8,29,1.47,0,0.23,2,Savings,East,ATM,0
82.49,0,63,5.21,0,0.52,3,Savings,South,POS,0
126.92,2,44,25.02,0,0.51,4,Savings,East,POS,0
80.33,7,20,5.82,0,0.33,3,Savings,North,Online,0
281.25,17,45,3.08,0,0.76,5,Current,North,Online,0
79.9,23,19,7.56,0,0.66,4,Savings,South,Online,0
29.75,23,45,1.99,0,0.86,6,Savings,South,Online,0
101.85,17,68,9.53,0,0.01,7,Business,South,Mobile Banking,0
781.55,23,48,16.88,0,0.6,2,Savings,West,Online,0
51.21,18,60,6.9,0,0.99,5,Current,Central,POS,0
189.43,6,38,2.86,0,0.79,2,Savings,West,Online,0
113.47,19,24,9.06,0,0.34,3,Savings,North,POS,0
14.73,5,67,21.56,0,0.16,5,Savings,North,POS,0
133.84,10,48,1.2,0,0.43,4,Current,North,ATM,0
242.24,4,31,1.1,0,0.42,3,Savings,East,Online,0
143.99,11,56,5.74,0,0.59,1,Business,North,Online,0
411.31,0,71,8.04,0,0.07,5,Business,North,ATM,0
68.2,18,56,3.66,1,0.39,1,Savings,East,Mobile Banking,0
18.04,10,72,0.41,1,0.85,2,Current,South,Online,1
551.55,14,26,3.72,0,0.64,6,Savings,Central,Online,0
95.03,15,40,8.57,0,0.43,6,Savings,East,Mobile Banking,0
171.8,2,29,1.24,0,0.31,2,Savings,West,ATM,0
314.05,10,46,18.88,0,0.28,3,Savings,North,Online,0
78.41,10,55,12.05,0,0.75,3,Current,Central,POS,0
251.87,9,73,8.55,0,0.43,2,Current,East,Online,0
29.1,1,56,10.97,0,0.25,3,Current,East,POS,0
68.86,19,39,16.0,0,0.81,5,Current,Central,ATM,0
31.26,4,21,78.88,0,0.27,1,Business,Central,Online,1
333.45,22,65,22.38,0,0.06,3,Savings,Central,Online,0
50.37,22,24,11.66,0,0.55,0,Savings,West,Mobile Banking,0
252.75,7,57,22.08,0,0.28,4,Savings,North,POS,0
573.99,12,25,9.67,0,0.0,4,Savings,East,ATM,0
150.06,14,69,5.59,0,0.5,4,Current,East,Mobile Banking,0
155.32,1,74,4.56,1,0.89,2,Savings,Central,Online,1
123.62,11,52,7.65,0,0.64,2,Business,Central,POS,0
78.87,23,26,0.03,0,0.02,2,Savings,Central,Online,0
129.12,7,68,2.92,0,0.38,0,Savings,North,POS,0
184.67,20,30,2.03,1,0.25,3,Savings,South,Online,0
853.62,18,56,48.41,0,0.67,2,Savings,West,Mobile Banking,0
555.37,22,37,1.01,0,0.46,5,Business,West,Mobile Banking,0
396.32,0,38,10.43,0,0.17,3,Current,East,POS,0
439.88,7,64,37.83,0,0.46,2,Savings,South,Online,0
126.17,9,36,14.03,0,0.93,2,Current,North,Online,0
214.26,12,19,10.26,0,0.41,6,Savings,West,Mobile Banking,0
450.89,4,61,20.38,0,0.87,1,Current,Central,Online,0
99.83,21,57,6.54,0,0.48,1,Savings,Central,Mobile Banking,0
652.79,8,47,3.23,0,0.76,2,Savings,East,ATM,0
107.5,9,40,28.19,0,0.79,1,Current,West,POS,0
183.8,13,72,0.87,0,0.76,2,Current,West,Mobile Banking,0
247.44,23,57,24.74,0,0.64,0,Savings,West,Mobile Banking,0
601.53,10,30,1.64,0,0.95,1,Current,East,Online,0
56.11,13,50,14.74,0,0.93,4,Savings,East,Online,0
274.19,2,49,9.72,0,0.3,1,Savings,East,Online,0
147.13,20,45,97.95,0,0.69,3,Current,North,POS,0
62.55,15,41,7.36,0,0.66,2,Savings,East,Online,0
299.76,19,59,47.3,0,0.2,2,Savings,West,Online,0
160.69,16,45,7.76,0,0.27,5,Savings,West,Online,0
216.34,4,47,17.17,0,0.31,3,Current,North,Online,0
77.99,6,70,15.48,0,0.33,2,Current,Central,Online,0
131.28,16,73,1.36,0,0.85,5,Current,West,Online,0
192.13,19,58,20.4,0,0.76,3,Savings,Central,Online,0
103.81,21,46,3.51,0,0.81,3,Savings,East,Online,0
44.22,10,51,7.38,0,0.91,1,Current,Central,Online,0
652.15,11,68,22.86,0,0.51,3,Savings,West,ATM,0
143.27,23,39,43.32,0,0.84,3,Current,North,POS,0
264.79,1,42,12.31,0,0.7,3,Business,South,POS,0
105.88,18,31,10.99,1,0.46,0,Current,Central,ATM,0
87.74,4,27,10.55,0,0.19,0,Current,Central,POS,0
104.57,10,27,25.44,1,0.43,5,Savings,South,POS,0
105.25,22,25,74.68,0,0.21,4,Savings,Central,ATM,0
157.13,18,31,15.06,0,0.29,5,Business,Central,POS,0
156.82,6,62,7.14,0,0.28,5,Business,Central,ATM,0
137.49,20,55,3.7,1,0.76,2,Savings,East,POS,0
28.96,21,49,3.33,0,0.51,2,Current,East,POS,0
137.07,5,70,29.08,0,0.79,6,Savings,Central,POS,0
37.05,10,62,73.1,0,0.88,3,Current,South,Online,1
26.97,13,49,17.96,0,0.61,1,Savings,Central,POS,0
539.56,3,20,46.8,0,0.41,2,Business,Central,POS,0
185.75,7,37,6.46,0,0.86,8,Current,South,Online,0
215.46,8,30,14.82,0,0.57,5,Savings,West,POS,0
102.76,1,72,10.75,0,0.86,2,Savings,East,POS,0
479.34,10,40,9.87,0,0.27,2,Savings,South,Online,0
203.18,19,36,15.01,0,0.57,3,Savings,North,Online,0
293.21,21,33,5.57,0,0.21,4,Savings,Central,Online,0
91.95,6,53,15.35,0,0.7,7,Savings,Central,POS,0
643.83,3,52,16.76,0,0.59,3,Savings,North,Online,0
343.47,23,64,27.13,0,0.56,2,Current,West,POS,0
384.76,13,64,19.67,0,0.64,3,Savings,South,Online,0
37.8,23,67,5.78,0,0.38,2,Savings,West,Mobile Banking,0
63.21,0,71,8.99,0,0.19,3,Savings,North,ATM,0
67.27,23,24,1.92,0,0.81,2,Savings,Central,Online,0
63.19,11,69,4.46,0,0.38,4,Current,Central,ATM,0
386.77,18,54,11.04,0,0.99,4,Savings,North,ATM,0
6.48,4,25,1.59,0,0.48,2,Savings,North,Mobile Banking,0
15.83,7,42,12.68,0,0.49,3,Current,North,POS,0
64.02,10,40,7.42,0,0.68,4,Savings,West,Mobile Banking,0
44.6,21,27,0.53,0,0.67,4,Savings,Central,ATM,0
52.76,3,47,8.55,0,0.18,2,Business,East,POS,0
319.84,14,50,4.95,0,0.27,2,Business,South,POS,0
165.62,19,28,1.04,0,0.23,2,Savings,Central,Online,0
1.16,11,52,5.21,0,0.05,6,Current,East,POS,0
112.19,19,44,5.22,0,0.02,0,Savings,North,Online,0
104.81,21,70,6.58,0,0.64,6,Savings,South,Online,0
24.2,22,20,6.85,0,0.5,2,Savings,Central,Online,0
225.49,20,64,8.43,0,0.89,5,Business,South,POS,0
242.2,9,66,1.45,0,0.3,0,Savings,West,POS,0
255.23,23,67,0.08,0,0.79,2,Savings,South,POS,0
260.74,15,25,19.98,0,0.1,1,Savings,Central,POS,0
0.01,22,72,6.17,0,0.82,5,Current,North,ATM,0
615.48,7,30,14.26,0,0.92,4,Savings,North,Online,0
336.63,19,59,5.5,0,0.63,1,Current,South,Online,0
468.64,7,20,62.2,0,0.74,3,Current,Central,Mobile Banking,0
3.15,5,37,5.68,0,0.99,4,Business,North,Mobile Banking,0
543.19,2,63,13.93,0,0.38,2,Savings,South,POS,0
331.92,7,62,3.73,0,0.03,6,Current,Central,POS,0
363.07,22,52,10.94,0,0.68,5,Current,North,Online,0
19.59,9,30,12.99,0,0.01,3,Savings,West,POS,0
268.48,4,37,3.03,0,0.57,3,Savings,East,POS,0
643.36,10,41,1.98,0,0.6,2,Savings,South,POS,0
226.98,3,74,54.52,0,0.58,0,Savings,Central,Mobile Banking,0
169.06,16,72,33.56,0,0.17,2,Savings,Central,Mobile Banking,0
582.39,2,26,16.19,0,0.08,2,Savings,North,Mobile Banking,0
117.02,17,47,29.61,0,0.91,4,Current,West,Online,0
182.91,7,42,1.51,0,0.54,1,Savings,South,Online,0
129.38,23,33,19.61,0,0.32,3,Savings,East,POS,0
540.15,11,72,5.04,0,0.77,1,Savings,North,Online,0
15.83,20,72,11.63,0,0.92,1,Savings,South,Mobile Banking,0
139.08,15,25,21.71,1,0.4,5,Savings,South,POS,0
232.28,13,61,0.51,0,0.1,2,Current,South,POS,0
313.95,20,45,17.8,0,0.69,3,Savings,Central,Online,0
174.94,15,29,8.56,0,0.91,3,Savings,West,Online,0
479.2,3,68,8.69,0,0.98,1,Current,Central,POS,0
569.43,0,41,35.67,0,0.81,2,Savings,North,Online,1
13.3,0,66,29.46,0,0.27,3,Savings,East,ATM,0
102.96,21,46,0.89,0,0.36,5,Savings,South,Online,0
4.75,14,32,14.45,0,0.14,5,Business,North,Online,0
79.92,19,71,8.59,0,0.71,3,Savings,West,ATM,0
153.95,19,35,1.88,0,0.17,3,Savings,Central,Online,0
483.36,2,24,28.56,0,0.43,1,Savings,West,Online,0
374.88,13,30,1.11,0,0.53,2,Savings,West,ATM,0
27.28,8,36,0.49,0,0.38,2,Current,North,POS,0
19.53,18,65,3.3,0,0.15,5,Savings,North,Online,0
177.96,7,60,5.42,0,0.29,1,Current,North,ATM,0
151.91,1,22,0.94,0,0.63,5,Current,West,POS,0
61.95,3,43,15.38,0,0.73,4,Savings,South,POS,0
459.43,0,19,8.62,0,0.61,2,Savings,North,POS,0
524.47,10,50,7.97,1,0.97,2,Savings,Central,Online,1
103.04,4,65,2.36,0,0.61,3,Savings,North,Online,0
442.01,1,54,8.64,0,0.23,2,Savings,Central,Mobile Banking,0
96.89,12,42,7.42,0,0.49,7,Savings,North,Online,0
266.98,16,42,7.26,0,0.84,3,Current,North,Mobile Banking,0
129.23,16,56,3.7,0,0.33,3,Business,East,Online,0
26.15,17,47,1.49,0,0.74,4,Savings,South,POS,0
526.04,20,58,4.53,0,0.79,3,Savings,West,Mobile Banking,0
121.06,8,21,16.51,0,0.93,7,Current,Central,Online,0
265.22,5,36,1.14,0,0.4,3,Savings,South,POS,0
91.51,19,44,7.23,0,0.26,1,Savings,East,Online,0
3.81,2,69,10.83,0,0.51,3,Savings,East,POS,0
21.19,7,64,49.51,0,0.99,1,Savings,North,POS,0
137.12,2,56,27.85,0,0.9,1,Business,Central,Online,1
234.21,0,41,37.26,0,0.28,3,Savings,South,POS,0
81.51,19,67,25.72,0,0.2,6,Business,Central,Online,0
237.81,12,54,13.34,0,0.48,3,Business,Central,Online,0
239.89,20,70,29.58,0,0.17,1,Current,West,Online,0
243.44,4,42,12.49,0,0.76,3,Savings,North,POS,0
135.66,15,46,6.64,0,0.04,7,Savings,East,ATM,0
492.75,20,48,6.99,0,0.22,2,Savings,West,ATM,0
134.35,23,62,12.5,0,0.02,1,Savings,East,ATM,0
119.66,15,52,24.87,0,0.23,1,Savings,South,Mobile Banking,0
44.47,23,45,2.15,0,0.05,5,Savings,West,Online,0
73.53,11,55,0.6,0,0.67,3,Savings,East,POS,0
8.65,12,61,23.38,0,0.57,4,Savings,Central,POS,0
200.77,3,70,15.64,0,0.21,5,Business,Central,POS,0
57.15,8,67,25.83,0,0.21,1,Savings,North,Online,0
72.53,15,67,56.37,0,0.29,5,Savings,East,Online,0
294.64,0,21,4.34,0,0.8,2,Savings,West,POS,0
79.27,4,45,3.24,0,0.15,1,Savings,South,Online,0
55.47,20,69,6.25,1,0.12,2,Current,Central,Online,0
37.04,4,48,31.55,0,0.51,3,Business,West,POS,0
298.21,23,40,0.21,0,0.86,1,Savings,North,POS,0
27.78,18,31,0.16,0,0.22,3,Savings,North,Mobile Banking,0
120.94,8,45,3.67,1,0.11,3,Savings,South,Online,0
141.42,7,31,7.07,0,0.49,3,Business,Central,Mobile Banking,0
232.56,18,18,5.4,0,0.73,2,Savings,East,Online,0
200.63,17,60,26.14,0,0.62,0,Savings,East,Online,0
332.91,14,49,17.55,0,0.42,3,Savings,Central,POS,0
9.16,3,71,27.29,0,0.04,3,Savings,South,POS,0
70.32,14,58,7.26,0,0.3,7,Business,South,POS,0
65.74,12,35,13.59,0,0.92,3,Current,North,Online,0
31.57,17,22,10.87,1,0.22,5,Savings,East,Online,0
68.27,19,59,9.66,0,0.61,3,Savings,North,Online,0
74.14,4,32,5.1,1,0.91,3,Current,East,ATM,0
147.58,17,59,18.53,0,0.49,2,Savings,West,Mobile Banking,0
217.95,7,33,11.14,0,0.45,4,Savings,West,ATM,0
95.96,0,53,1.23,0,0.14,4,Savings,South,Online,0
254.22,18,53,0.01,0,0.98,4,Business,East,ATM,0
81.94,22,57,0.31,0,0.18,8,Savings,South,Mobile Banking,0
68.58,16,47,1.18,0,0.48,2,Savings,North,POS,0
155.82,1,55,6.95,0,0.17,1,Savings,North,Online,0
4.8,18,40,5.47,0,0.35,3,Savings,North,Online,0
16.63,15,28,2.56,1,0.88,1,Current,North,Online,1
108.25,17,42,10.87,0,0.64,2,Current,West,POS,0
572.63,1,62,52.69,0,0.01,1,Savings,South,POS,0
255.68,5,68,2.63,0,0.97,2,Current,East,POS,0
18.45,6,60,4.33,1,0.78,4,Savings,East,POS,0
374.57,5,19,9.3,0,1.0,2,Savings,South,POS,0
263.58,5,52,15.36,0,0.76,7,Current,South,Online,0
188.81,8,64,13.75,0,0.76,2,Savings,South,Online,0
343.29,7,41,11.05,0,0.7,1,Current,South,POS,0
103.54,23,30,20.05,0,0.42,6,Savings,North,Mobile Banking,0
50.08,21,74,28.06,1,0.31,2,Current,Central,POS,0
143.5,20,59,103.13,0,0.53,3,Savings,East,Online,0
159.19,8,54,9.4,0,0.18,2,Current,East,POS,0
154.58,11,73,79.35,0,0.72,3,Savings,East,Online,0
166.52,17,47,19.67,0,1.0,3,Savings,East,Online,0
594.03,22,28,16.07,0,0.6,2,Savings,West,ATM,0
465.06,5,40,15.31,0,0.86,6,Savings,West,POS,0
417.04,22,63,36.24,0,0.17,2,Savings,South,Online,0
323.31,3,45,44.33,0,0.83,3,Current,South,ATM,0
574.45,6,46,2.95,0,0.91,5,Savings,West,Mobile Banking,0
20.74,17,74,10.2,0,0.84,4,Savings,North,Online,0
61.61,19,69,42.57,0,0.63,4,Current,South,POS,0
136.66,4,32,7.22,0,0.93,2,Savings,North,ATM,0
374.86,17,62,3.97,0,0.96,2,Savings,West,Online,0
140.71,9,20,1.62,0,0.82,4,Savings,North,Mobile Banking,0
275.69,7,26,13.64,0,0.55,4,Current,North,Mobile Banking,0
29.92,0,25,18.07,0,0.84,1,Current,North,POS,0
58.18,14,64,3.26,0,0.37,3,Business,South,POS,0
263.19,2,72,16.8,0,0.35,5,Savings,North,POS,0
36.0,14,50,34.48,0,0.35,2,Business,South,ATM,0
86.57,13,51,4.19,0,0.2,5,Savings,Central,POS,0
61.54,0,26,1.95,1,0.62,2,Savings,North,POS,0
86.11,20,70,27.07,0,0.66,3,Savings,Central,POS,0
246.42,7,34,37.23,0,0.86,2,Savings,North,POS,0
91.72,6,58,3.63,0,0.69,3,Savings,Central,Mobile Banking,0
162.05,8,18,19.17,0,0.78,2,Savings,West,Mobile Banking,0
21.06,17,57,13.41,0,0.69,6,Savings,Central,Online,0
326.97,11,22,4.1,0,0.7,7,Savings,Central,POS,0
92.37,7,47,26.03,0,0.34,4,Savings,East,POS,0
209.13,7,28,9.54,1,0.97,1,Savings,Central,ATM,0
258.48,5,45,18.08,0,0.64,2,Current,Central,Online,0
47.06,2,55,5.38,0,0.59,2,Savings,South,POS,0
432.0,1,34,25.37,0,0.85,2,Savings,North,POS,0
191.54,13,67,4.6,0,0.42,5,Current,East,Online,0
111.98,7,40,6.81,0,0.1,2,Savings,South,Mobile Banking,0
40.26,5,35,7.45,0,0.24,1,Savings,East,POS,0
570.5,3,54,3.47,0,0.81,2,Savings,North,Online,0
281.36,4,44,31.12,0,0.73,3,Current,Central,POS,0
46.64,20,42,1.81,0,0.12,2,Current,North,Online,0
82.41,12,22,12.42,0,0.07,4,Savings,Central,ATM,0
331.8,8,36,25.24,0,0.62,2,Savings,East,Online,0
237.93,12,44,13.04,0,0.94,1,Savings,Central,Mobile Banking,0
290.3,8,30,5.94,0,0.17,3,Savings,North,POS,0
116.39,23,71,22.8,0,0.55,4,Current,Central,ATM,0
252.09,23,24,10.37,0,0.81,4,Current,North,ATM,0
97.71,15,43,2.67,0,0.53,3,Savings,North,Mobile Banking,0
47.46,11,31,5.72,1,0.35,3,Business,South,ATM,0
200.3,1,44,13.45,0,0.79,4,Savings,North,Online,0
746.06,18,25,16.13,0,0.77,1,Savings,South,Online,1
74.39,15,48,11.92,0,0.83,6,Savings,West,POS,0
123.6,23,52,4.76,0,0.95,4,Savings,South,ATM,0
224.17,12,44,13.51,1,0.15,5,Savings,Central,Mobile Banking,0
155.96,4,21,6.06,0,0.34,3,Savings,West,Online,0
370.85,22,59,3.82,0,0.99,1,Business,South,ATM,0
286.88,23,21,43.65,0,0.59,3,Savings,South,POS,0
12.01,5,35,5.67,0,0.67,6,Business,East,Mobile Banking,0
1290.22,20,40,6.13,0,0.88,1,Current,South,Mobile Banking,0
279.19,23,49,34.06,0,0.69,4,Savings,West,Online,0
398.88,16,29,2.31,0,0.68,1,Savings,Central,Online,0
210.65,16,69,13.18,0,0.1,2,Savings,South,Online,0
387.98,16,37,22.97,0,0.51,2,Savings,Central,POS,0
23.84,2,64,4.8,0,0.67,1,Current,North,Online,0
85.46,12,62,27.88,1,0.81,4,Savings,South,Online,1
418.17,11,29,22.02,0,0.41,6,Current,Central,Mobile Banking,0
45.04,5,25,9.99,0,0.12,1,Savings,North,ATM,0
16.29,21,71,1.9,0,0.37,7,Savings,West,Online,0
310.35,20,39,52.65,0,0.43,4,Savings,North,POS,0
360.95,12,44,14.68,0,0.75,2,Savings,North,ATM,0
35.5,13,58,10.92,1,0.02,8,Business,South,Mobile Banking,0
385.3,6,69,32.5,1,0.39,4,Savings,South,ATM,0
232.16,4,58,8.21,0,0.45,3,Savings,Central,Mobile Banking,0
146.83,13,34,12.44,0,0.55,3,Savings,North,Mobile Banking,0
354.69,17,74,29.32,0,0.97,3,Current,North,Online,0
108.69,3,49,7.49,0,0.74,1,Savings,North,Online,0
43.13,0,50,22.2,0,0.22,4,Current,East,ATM,0
67.05,6,48,4.44,0,0.63,3,Savings,Central,Mobile Banking,0
140.71,19,72,18.18,0,0.35,1,Savings,South,POS,0
151.57,12,23,10.71,0,0.81,4,Current,West,Online,0
327.55,3,56,2.7,1,0.17,3,Business,North,Online,1
313.42,12,26,2.19,0,0.14,3,Current,West,Online,0
174.15,3,59,9.18,0,0.1,2,Savings,West,Online,0
303.54,2,49,18.61,0,0.54,4,Savings,South,Online,0
42.58,7,53,13.87,0,0.12,3,Current,Central,Online,0
10.27,19,33,28.94,0,0.04,5,Current,East,ATM,0
413.71,7,29,7.41,0,0.33,4,Business,Central,Online,0
15.71,16,58,27.83,0,0.8,3,Savings,West,Mobile Banking,0
56.66,14,20,0.57,0,0.16,5,Current,Central,ATM,0
237.7,3,44,6.83,0,0.36,6,Savings,East,POS,0
105.34,5,44,1.14,0,0.44,4,Business,East,Mobile Banking,0
418.0,23,26,37.74,0,0.88,0,Current,East,Online,1
70.76,21,34,9.67,0,0.48,1,Current,West,Online,0
2.39,5,63,5.7,0,0.51,3,Current,Central,POS,0
71.52,9,22,10.17,0,0.25,3,Current,South,Online,0
172.59,3,43,11.42,0,0.67,2,Savings,East,POS,0
94.3,8,38,28.08,0,0.03,1,Current,South,ATM,0
153.09,15,18,11.73,0,0.96,3,Savings,South,ATM,0
418.46,6,18,8.47,0,0.5,1,Savings,West,Online,0
487.19,13,52,48.8,0,0.06,4,Savings,East,Online,0
61.84,5,26,51.89,0,0.56,3,Current,West,ATM,0
124.03,0,40,0.59,0,0.51,3,Current,West,Online,0
159.32,17,55,18.41,0,0.24,2,Savings,Central,POS,0
595.63,11,58,6.97,0,0.21,4,Savings,West,Online,0
1316.75,21,21,16.87,0,0.27,2,Savings,Central,POS,0
53.68,14,69,15.2,0,0.13,4,Current,Central,Online,0
259.64,0,36,6.01,0,0.53,2,Savings,East,POS,0
94.97,14,54,64.75,0,0.88,2,Savings,South,POS,0
1.63,14,22,6.63,0,0.92,4,Savings,East,POS,0
1.86,15,45,14.99,0,0.95,3,Current,Central,Mobile Banking,0
123.45,20,63,25.18,0,0.6,2,Current,North,POS,0
134.02,0,59,2.36,0,0.62,2,Savings,South,Online,0
4.57,2,72,5.36,0,0.31,4,Savings,South,POS,0
232.26,11,65,3.33,0,0.89,1,Savings,North,Online,0
69.63,6,40,22.84,0,0.49,2,Current,East,Mobile Banking,0
164.15,4,55,24.23,0,0.28,2,Savings,North,ATM,0
71.6,0,69,4.43,0,0.97,2,Business,North,Online,1
36.58,0,40,0.06,0,0.71,3,Savings,East,POS,0
104.57,14,63,8.26,0,0.46,6,Savings,North,Mobile Banking,0
52.86,7,35,17.43,0,0.07,2,Savings,North,ATM,0
153.06,10,46,14.61,0,0.14,5,Savings,Central,Online,0
44.34,13,45,8.85,0,0.2,3,Business,West,POS,0
142.02,22,26,5.39,0,0.9,0,Savings,East,ATM,0
34.25,12,56,9.65,0,0.97,3,Current,Central,POS,0
222.32,18,67,0.23,0,0.27,2,Savings,East,Mobile Banking,0
280.43,11,27,1.15,0,0.5,4,Savings,North,Online,0
23.4,21,19,2.66,0,0.79,3,Savings,Central,ATM,0
126.15,18,30,14.73,0,0.38,3,Savings,South,POS,0
14.7,3,55,3.7,0,0.49,2,Current,South,Mobile Banking,0
182.35,3,44,8.26,0,0.89,0,Savings,North,POS,0
61.41,2,72,14.57,0,0.21,0,Savings,South,POS,0
150.0,5,58,26.63,0,0.99,2,Savings,North,Online,0
145.74,4,37,11.97,1,0.46,1,Business,West,POS,0
516.34,10,57,2.92,0,0.26,4,Savings,Central,Mobile Banking,0
159.29,8,27,45.47,0,0.89,1,Savings,East,Online,1
174.93,2,33,1.41,0,0.08,2,Savings,West,POS,0
102.72,8,32,6.86,0,0.64,2,Savings,North,ATM,0
595.5,11,30,38.14,0,0.06,5,Savings,South,Mobile Banking,0
300.28,2,67,13.83,0,0.95,2,Current,East,ATM,0
67.21,19,55,16.3,0,0.64,1,Current,Central,POS,0
371.85,16,37,5.39,0,0.4,3,Savings,North,Online,0
113.27,20,41,1.23,0,0.42,2,Savings,Central,POS,0
352.83,11,58,6.83,0,0.17,4,Current,East,POS,0
346.19,17,67,7.72,0,0.36,6,Savings,Central,POS,0
41.87,3,24,4.73,0,0.9,3,Savings,South,POS,0
241.56,9,40,3.64,0,0.81,3,Current,East,Online,0
68.68,17,41,6.59,1,0.66,3,Savings,East,Mobile Banking,0
70.62,7,46,15.3,0,0.97,6,Savings,North,Online,0
70.29,8,22,44.65,0,0.57,5,Current,West,Online,0
258.61,18,60,18.25,0,0.18,4,Business,South,Online,0
52.23,12,62,22.68,0,0.71,1,Current,North,POS,0
0.18,5,52,5.48,0,0.59,3,Savings,East,ATM,0
251.22,21,18,1.66,0,0.44,2,Business,South,Online,0
37.55,6,53,5.17,0,0.15,4,Savings,East,POS,0
22.07,20,68,7.73,0,0.68,5,Business,East,Online,0
54.23,5,35,17.56,0,0.44,2,Current,North,ATM,0
95.58,10,23,42.04,0,0.58,1,Savings,South,POS,0
129.22,16,40,24.86,1,0.32,4,Savings,Central,Mobile Banking,0
9.12,18,27,4.65,0,0.16,2,Savings,East,POS,0
705.17,11,24,25.75,0,0.36,4,Savings,East,Online,0
251.8,20,61,7.96,0,0.85,4,Savings,North,ATM,0
78.07,20,25,2.89,0,0.16,3,Current,Central,POS,0
76.75,23,30,9.28,0,0.47,3,Savings,South,Online,0
119.04,12,47,12.42,0,0.3,3,Business,Central,Mobile Banking,0
196.83,17,35,21.62,0,0.96,4,Savings,South,Mobile Banking,0
31.65,6,31,6.46,0,0.08,2,Savings,South,POS,0
41.88,22,28,2.38,0,0.25,2,Savings,Central,POS,0
392.42,4,59,1.49,0,0.45,5,Savings,North,POS,0
59.21,15,55,1.79,0,0.25,5,Savings,Central,ATM,0
95.67,21,30,44.94,0,0.71,4,Business,North,Online,1
410.01,3,71,45.47,0,0.37,4,Business,North,POS,0
217.62,22,59,51.99,0,0.78,5,Savings,Central,ATM,0
83.62,0,61,5.4,0,0.55,5,Savings,East,Online,0
230.21,3,50,3.19,0,0.43,4,Savings,West,POS,0
3.98,2,67,59.38,1,0.36,4,Savings,North,POS,0
266.09,3,30,66.68,0,0.22,3,Current,North,POS,0
133.5,0,42,1.22,0,0.25,3,Savings,South,POS,0
335.52,11,41,20.95,0,0.18,2,Business,East,Online,0
618.61,12,46,5.11,0,0.85,2,Current,South,Mobile Banking,0
520.17,1,53,36.0,0,0.55,1,Savings,Central,Online,0
479.96,8,23,1.4,0,0.48,6,Savings,East,POS,0
143.56,6,35,32.92,1,0.32,5,Savings,Central,Online,1
89.3,12,45,0.04,0,0.52,3,Current,Central,Mobile Banking,0
125.11,21,22,11.07,0,0.88,0,Current,East,Mobile Banking,0
234.17,1,35,6.13,0,0.86,3,Savings,Central,Mobile Banking,0
430.83,0,54,8.36,0,0.6,1,Current,Central,POS,0
46.38,17,24,8.53,0,0.53,0,Savings,West,POS,0
500.68,6,72,15.9,0,0.23,6,Business,East,ATM,0
337.67,17,26,0.35,0,0.69,3,Current,West,Online,0
771.28,18,52,17.63,0,0.85,1,Current,Central,Online,1
424.47,7,29,0.34,1,0.31,3,Current,East,Online,0
65.68,22,69,3.07,0,0.44,2,Savings,West,POS,0
22.4,11,74,14.0,0,0.11,2,Savings,North,ATM,0
23.81,10,63,1.36,0,0.86,2,Current,East,POS,0
68.84,8,57,70.5,1,0.1,2,Current,Central,Online,1
190.48,3,61,23.01,0,0.7,4,Current,Central,Online,0
326.26,6,56,18.35,1,0.19,5,Savings,East,Online,0
459.02,16,41,4.67,0,0.73,2,Savings,East,Online,0
195.5,10,26,0.75,0,0.64,1,Business,North,Online,0
1.13,1,29,57.79,0,0.69,5,Current,West,Mobile Banking,0
41.24,22,53,2.4,0,0.64,4,Savings,Central,ATM,0
21.01,17,54,26.63,1,0.4,3,Current,West,POS,0
90.3,21,26,3.3,1,0.62,1,Current,North,ATM,0
139.17,11,56,7.03,0,0.23,5,Business,Central,Mobile Banking,0
8.87,8,63,17.74,0,0.27,2,Current,East,POS,0
85.69,10,69,43.61,0,0.07,6,Savings,Central,POS,0
39.49,4,39,0.3,0,0.61,7,Business,Central,Mobile Banking,0
208.3,6,34,4.53,0,0.84,6,Current,South,POS,0
124.83,0,50,21.72,0,0.38,2,Savings,South,Online,0
136.77,23,74,2.86,0,0.21,3,Savings,North,Online,0
111.62,4,64,1.77,0,0.82,2,Current,South,ATM,0
624.8,5,41,0.71,0,0.64,1,Current,East,ATM,0
48.35,12,32,10.47,0,0.89,3,Savings,North,Mobile Banking,0
145.41,10,46,21.9,0,0.01,5,Current,West,ATM,0
266.37,7,49,48.95,0,0.4,3,Current,West,Online,0
162.77,19,50,4.67,1,0.9,4,Savings,Central,Mobile Banking,0
529.07,1,46,1.94,0,0.68,6,Savings,Central,Online,0
94.95,14,32,7.73,0,0.47,4,Savings,West,POS,0
124.6,9,44,0.86,0,0.41,4,Business,East,Online,0
18.54,7,51,6.04,0,0.9,5,Savings,South,Online,0
187.81,1,21,15.45,1,0.83,3,Savings,Central,POS,0
68.0,20,66,2.76,0,0.01,2,Savings,North,Online,0
34.94,14,65,14.99,0,0.12,2,Savings,West,Online,0
157.29,5,35,53.61,0,0.51,2,Savings,South,Online,0
151.99,4,38,29.95,0,0.11,3,Current,Central,POS,0
15.78,21,65,6.62,0,0.27,3,Savings,East,Online,0
239.61,21,25,8.21,0,0.83,2,Business,South,Online,1
195.51,2,23,8.15,0,0.39,4,Current,East,Online,0
